decision_timestamp,entry_timestamp,side,entry_reference,jaw,stop_reference,zone_id,zone_side,zone_lower,zone_upper,zone_status,qualified_score,current_score,trigger_timestamp,trigger_open,trigger_high,trigger_low,trigger_close,one_hour_atr,one_hour_atr_timestamp,stop_buffer,long_zone_penetration_fraction,reward_to_risk,risk_zone_ratio,one_hour_reference_open,one_hour_reference_close
2021-09-27T16:15:00Z,2021-09-27T16:15:00Z,long,349.41,348.4167494635113,348.4167494635113,380,demand,348.4825613661625,349.19,verified,2,3,2021-09-27T16:00:00Z,349.24,349.53,349.05,349.44,1.3162380530235487,2021-09-27T16:00:00Z,0.06581190265117744,0.1978970235772312,1.0,1.4464159681781568,349.4,349.24
2021-10-07T14:45:00Z,2021-10-07T14:45:00Z,short,349.34,350.2814157116584,350.2814157116584,370,supply,349.64,350.17541429058895,rejected,3,3,2021-10-07T14:30:00Z,349.54,349.77,349.04,349.24,2.120028421388589,2021-10-07T14:30:00Z,0.10600142106942945,,1.0,1.9450652139165123,346.87,348.93
2021-11-22T17:30:00Z,2021-11-22T17:30:00Z,short,358.23,359.1170463696448,359.1170463696448,411,supply,358.64,359.06,verified,3,3,2021-11-22T17:15:00Z,358.35,358.68,357.92,358.24,1.1409273928957642,2021-11-22T17:00:00Z,0.05704636964478821,,1.0,2.0882056420113537,358.42,358.01
2021-12-07T19:00:00Z,2021-12-07T19:00:00Z,short,357.85,358.46240734430586,358.46240734430586,440,supply,357.98770119513586,358.37,touched,2,2,2021-12-07T18:45:00Z,357.9,358.14,357.85,357.87,1.8481468861171153,2021-12-07T19:00:00Z,0.09240734430585577,,1.0,1.5495924569169608,357.97,357.87
2022-01-13T14:45:00Z,2022-01-13T14:45:00Z,short,364.01,364.98665813125234,364.98665813125234,474,supply,364.27,364.91,active,4,4,2022-01-13T14:30:00Z,364.21,364.81,363.72,363.98,1.5331626250460584,2022-01-12T21:00:00Z,0.07665813125230292,,1.0,1.572903330081648,362.61,362.96
2022-03-09T15:45:00Z,2022-03-09T15:45:00Z,short,333.0,334.8851377670311,334.8851377670311,514,supply,333.22,334.72,active,3,3,2022-03-09T15:30:00Z,332.99,333.43,332.56,332.97,3.302755340621563,2022-03-09T15:30:00Z,0.16513776703107816,,1.0,1.2767585113540463,333.11,332.15
2022-04-07T18:30:00Z,2022-04-07T18:30:00Z,short,345.03,345.66784182983736,345.66784182983736,532,supply,345.3405934307319,345.59,verified,3,3,2022-04-07T18:15:00Z,345.31,345.64,344.9,345.05,1.5568365967478115,2022-04-07T18:00:00Z,0.07784182983739057,,1.0,2.4772476188194843,343.4,345.38
2022-05-04T14:00:00Z,2022-05-04T14:00:00Z,short,332.01,333.8085091125471,333.8085091125471,566,supply,332.49,333.68,active,3,3,2022-05-04T13:45:00Z,332.05,332.83,331.97,331.98,2.5701822509413774,2022-05-03T20:00:00Z,0.12850911254706887,,1.0,1.5365622794513198,332.01,331.32
2022-05-09T18:45:00Z,2022-05-09T18:45:00Z,short,324.03,325.646414174004,325.646414174004,568,supply,324.46,325.49,verified,2,3,2022-05-09T18:30:00Z,324.07,324.51,323.34,324.06,3.1282834800795234,2022-05-09T18:00:00Z,0.15641417400397617,,1.0,1.5402079359261747,323.96,324.38
2022-05-17T17:30:00Z,2022-05-17T17:30:00Z,short,325.94,327.7402837852295,327.7402837852295,575,supply,326.53,327.61,active,2,2,2022-05-17T17:15:00Z,326.32,326.54,325.88,325.93,2.605675704590319,2022-05-17T17:00:00Z,0.13028378522951597,,1.0,1.6761886900272522,324.86,325.95
2022-06-06T14:45:00Z,2022-06-06T14:45:00Z,short,332.28,333.0482937937318,333.0482937937318,594,supply,332.43,332.95,active,2,2,2022-06-06T14:30:00Z,332.48,332.48,331.93,332.25,1.9658758746354519,2022-06-06T14:30:00Z,0.0982937937317726,,1.0,1.5351803725611555,331.59,331.86
2022-11-21T14:45:00Z,2022-11-21T14:45:00Z,short,337.28,338.2620003848239,338.2620003848239,733,supply,337.52,338.18,active,3,3,2022-11-21T14:30:00Z,337.66,338.65,337.19,337.27,1.640007696478401,2022-11-18T21:00:00Z,0.08200038482392005,,1.0,1.5030308860968202,336.31,337.38
2023-01-04T14:45:00Z,2023-01-04T14:45:00Z,short,332.14,333.03144116161405,333.03144116161405,738,supply,332.53,332.9490572182333,rejected,3,3,2023-01-04T14:30:00Z,332.62,333.14,331.77,332.15,1.647678867615055,2023-01-03T21:00:00Z,0.08238394338075276,,1.0,2.103390952982737,330.19,331.21
2023-01-17T18:45:00Z,2023-01-17T18:45:00Z,long,339.81,338.9383818877013,338.9383818877013,777,demand,339.01,339.41,touched,3,3,2023-01-17T18:30:00Z,339.46,339.88,339.41,339.8,1.432362245973689,2023-01-17T18:00:00Z,0.07161811229868446,0.0,1.0,2.154045280746531,339.66,339.28
2023-01-18T20:15:00Z,2023-01-18T20:15:00Z,long,334.53,333.70058477188803,333.70058477188803,765,demand,333.77,334.33,touched,2,4,2023-01-18T20:00:00Z,334.51,334.84,334.22,334.52,1.388304562239297,2023-01-18T20:00:00Z,0.06941522811196486,0.1964285714284935,1.0,1.4632414787713333,334.89,334.55
2023-01-25T20:30:00Z,2023-01-25T20:30:00Z,short,337.08,337.8296585905123,337.8296585905123,789,supply,337.3,337.75,active,2,2,2023-01-25T20:15:00Z,337.22,337.3,336.82,337.01,1.5931718102452443,2023-01-25T20:00:00Z,0.07965859051226222,,1.0,1.821463534471802,336.56,337.04
2023-02-06T16:00:00Z,2023-02-06T16:00:00Z,long,338.12,336.4198668118657,336.4198668118657,796,demand,336.51,337.23,active,2,3,2023-02-06T15:45:00Z,337.24,338.3,337.23,338.14,1.8026637626856825,2023-02-06T16:00:00Z,0.09013318813428413,0.0,1.0,2.3890738724086567,337.6,338.14
2023-02-15T14:45:00Z,2023-02-15T14:45:00Z,long,339.64,338.32969332262263,338.32969332262263,793,demand,338.41,339.23,active,4,4,2023-02-15T14:30:00Z,339.46,340.0,339.05,339.64,1.6061335475475116,2023-02-14T21:00:00Z,0.08030667737737558,0.21951219512196135,1.0,1.5979349724114216,341.8,341.13
2023-02-15T18:15:00Z,2023-02-15T18:15:00Z,long,340.13,338.76086517303787,338.76086517303787,804,demand,338.84,339.56,touched,3,3,2023-02-15T18:00:00Z,339.72,340.13,339.54,340.1,1.582696539241581,2023-02-15T18:00:00Z,0.07913482696207906,0.02777777777775146,1.0,1.859909481891807,340.29,339.71
2023-03-21T17:15:00Z,2023-03-21T17:15:00Z,long,324.11,322.7459662893374,322.7459662893374,836,demand,322.84,323.89,verified,3,4,2023-03-21T17:00:00Z,323.99,324.22,323.81,324.09,1.8806742132513532,2023-03-21T17:00:00Z,0.09403371066256766,0.07619047619046021,1.0,1.2800321053929253,323.79,323.97
2023-03-28T14:30:00Z,2023-03-28T14:30:00Z,short,324.97,326.13512446224644,326.13512446224644,843,supply,325.42,326.05,rejected,2,2,2023-03-28T14:15:00Z,325.16,325.43,324.77,324.95,1.7024892449282778,2023-03-28T14:30:00Z,0.0851244622464139,,1.0,1.8811499400737424,323.99,324.6
2023-04-25T15:00:00Z,2023-04-25T15:00:00Z,long,338.11,337.165366728464,337.165366728464,867,demand,337.21,337.58,active,3,3,2023-04-25T14:45:00Z,337.63,338.17,337.57,338.09,0.8926654307196887,2023-04-25T15:00:00Z,0.04463327153598444,0.027027027027002114,1.0,2.499008841989108,338.32,338.09
2023-04-25T16:45:00Z,2023-04-25T16:45:00Z,long,337.3,336.76344767643087,336.76344767643087,874,demand,336.81,337.08,touched,2,2,2023-04-25T16:30:00Z,337.15,337.33,337.02,337.31,0.9310464713825686,2023-04-25T16:00:00Z,0.04655232356912843,0.2222222222222456,1.0,2.024267865070991,338.11,337.2
2023-05-08T19:00:00Z,2023-05-08T19:00:00Z,long,336.36,335.54372530028746,335.54372530028746,856,demand,335.60740774370925,336.25,verified,4,4,2023-05-08T18:45:00Z,336.25,336.42,336.18,336.38,1.2736488684356406,2023-05-08T19:00:00Z,0.06368244342178203,0.10893377458990137,1.0,1.3014079947675912,336.16,336.38
2023-05-26T19:00:00Z,2023-05-26T19:00:00Z,short,330.99,331.68652192409075,331.68652192409075,897,supply,331.06,331.62,active,3,3,2023-05-26T18:45:00Z,331.03,331.2,330.88,330.91,1.3304384818148807,2023-05-26T19:00:00Z,0.06652192409074403,,1.0,1.386646293019155,330.59,330.91
2023-07-14T19:30:00Z,2023-07-14T19:30:00Z,short,345.31,345.9629926563371,345.9629926563371,941,supply,345.58,345.92,active,2,2,2023-07-14T19:15:00Z,345.41,345.58,345.21,345.31,0.859853126741562,2023-07-14T19:00:00Z,0.042992656337078106,,1.0,1.9205666362854645,345.41,345.33
2023-08-02T17:15:00Z,2023-08-02T17:15:00Z,short,353.39,353.9370215716265,353.9370215716265,952,supply,353.55,353.89,verified,3,3,2023-08-02T17:00:00Z,353.49,353.67,353.4,353.41,0.9404314325298107,2023-08-02T17:00:00Z,0.04702157162649054,,1.0,1.5500634459602576,353.56,353.45
2023-08-09T19:15:00Z,2023-08-09T19:15:00Z,short,352.88,353.4398140945849,353.4398140945849,958,supply,353.12,353.38,verified,3,4,2023-08-09T19:00:00Z,353.09,353.13,352.68,352.88,1.1962818916980968,2023-08-09T19:00:00Z,0.059814094584904845,,1.0,2.153131133018953,352.48,353.1
2023-08-14T19:00:00Z,2023-08-14T19:00:00Z,long,352.49,351.6490882149964,351.6490882149964,953,demand,351.71,352.3,active,3,3,2023-08-14T18:45:00Z,352.38,352.65,352.28,352.44,1.2182357000714226,2023-08-14T19:00:00Z,0.06091178500357113,0.03389830508480945,1.0,1.3405284491585254,352.74,352.44
2023-08-15T19:00:00Z,2023-08-15T19:00:00Z,short,350.39,351.2187807177703,351.2187807177703,975,supply,350.54,351.16,verified,2,3,2023-08-15T18:45:00Z,350.52,350.62,350.27,350.38,1.1756143554049672,2023-08-15T19:00:00Z,0.05878071777024836,,1.0,1.3528721254359664,350.21,350.38
2023-08-21T18:00:00Z,2023-08-21T18:00:00Z,short,344.07,344.64127718454404,344.64127718454404,933,supply,344.22,344.58,verified,3,4,2023-08-21T17:45:00Z,344.23,344.3,343.92,344.05,1.2255436908807007,2023-08-21T18:00:00Z,0.06127718454403504,,1.0,1.642436623733603,343.89,344.05
2023-08-22T16:45:00Z,2023-08-22T16:45:00Z,long,343.49,342.4324921364965,342.4324921364965,984,demand,342.49,343.04,active,2,2,2023-08-22T16:30:00Z,343.23,343.59,343.04,343.48,1.1501572700700697,2023-08-22T16:00:00Z,0.05750786350350349,0.0,1.0,1.9045597518245792,343.71,343.44
2023-09-11T16:30:00Z,2023-09-11T16:30:00Z,long,347.3,346.5726758573136,346.5726758573136,990,demand,346.62,347.04,verified,3,3,2023-09-11T16:15:00Z,347.16,347.33,346.96,347.29,0.9464828537282174,2023-09-11T16:00:00Z,0.04732414268641087,0.1904761904762807,1.0,1.7079146254438318,347.0,346.65
2023-09-29T15:00:00Z,2023-09-29T15:00:00Z,short,337.01,337.8921179984729,337.8921179984729,1018,supply,337.19,337.82518411428714,touched,3,3,2023-09-29T14:45:00Z,337.12,337.45,336.86,336.98,1.338677683714441,2023-09-29T15:00:00Z,0.06693388418572205,,1.0,1.435989940486031,337.55,336.98
2023-10-17T18:15:00Z,2023-10-17T18:15:00Z,long,339.15,338.59310932702874,338.59310932702874,1022,demand,338.6651796763993,339.01,touched,2,3,2023-10-17T18:00:00Z,339.08,339.21,338.93,339.1,1.4414069874116062,2023-10-17T18:00:00Z,0.07207034937058031,0.23200488638432706,1.0,1.470013912400006,340.34,339.07
2023-10-25T16:00:00Z,2023-10-25T16:00:00Z,short,331.87,332.9664460199851,332.9664460199851,1031,supply,332.35,332.89,active,3,3,2023-10-25T15:45:00Z,332.3,332.69,331.89,331.99,1.5289203997025222,2023-10-25T16:00:00Z,0.07644601998512612,,1.0,1.808233370342855,331.11,331.99
2023-12-29T17:30:00Z,2023-12-29T17:30:00Z,long,375.44,374.8198248196492,374.8198248196492,1085,demand,374.86,375.31,verified,3,4,2023-12-29T17:15:00Z,375.49,375.76,375.27,375.51,0.803503607016288,2023-12-29T17:00:00Z,0.0401751803508144,0.0888888888889366,1.0,1.5337226230017358,376.63,375.76
2024-01-10T20:45:00Z,2024-01-10T20:45:00Z,short,376.59,377.2732637938929,377.2732637938929,1099,supply,376.6635309582351,377.22,touched,2,2,2024-01-10T20:30:00Z,376.67,377.0,376.54,376.64,1.0652758778578122,2024-01-10T20:00:00Z,0.05326379389289061,,1.0,1.1380036378743748,376.13,377.26
2024-02-20T18:30:00Z,2024-02-20T18:30:00Z,short,385.15,385.9602078276406,385.9602078276406,1126,supply,385.51,385.9,verified,2,3,2024-02-20T18:15:00Z,385.29,385.6,384.93,385.18,1.2041565528119784,2024-02-20T18:00:00Z,0.06020782764059893,,1.0,2.0005328913862113,385.38,385.24
2024-02-28T15:30:00Z,2024-02-28T15:30:00Z,long,388.58,387.7120834482972,387.7120834482972,1131,demand,387.76,388.33,verified,3,4,2024-02-28T15:15:00Z,388.42,388.59,388.32,388.55,0.9583310340551827,2024-02-28T15:30:00Z,0.04791655170275914,0.01754385964910706,1.0,1.4700290380750878,387.94,387.98
2024-03-11T16:15:00Z,2024-03-11T16:15:00Z,short,387.4,387.8474081867147,387.8474081867147,1122,supply,387.47,387.78,verified,2,4,2024-03-11T16:00:00Z,387.45,387.49,387.09,387.4,1.3481637342941,2024-03-11T16:00:00Z,0.067408186714705,,1.0,1.443252215208998,386.68,387.42
2024-03-12T15:00:00Z,2024-03-12T15:00:00Z,short,390.9,391.4267486186145,391.4267486186145,1143,supply,390.92,391.36,active,4,4,2024-03-12T14:45:00Z,390.92,391.38,390.63,390.88,1.33497237229019,2024-03-12T15:00:00Z,0.06674861861450951,,1.0,1.2426104968511773,389.5,390.88
2024-03-14T17:15:00Z,2024-03-14T17:15:00Z,long,389.95,389.1689501231382,389.1689501231382,1149,demand,389.23,389.72,touched,3,3,2024-03-14T17:00:00Z,389.83,390.0,389.72,389.93,1.220997537237102,2024-03-14T17:00:00Z,0.061049876861855104,0.0,1.0,1.5531630140036825,390.63,389.87
2024-04-05T14:00:00Z,2024-04-05T14:00:00Z,long,387.04,385.9705327903865,385.9705327903865,1153,demand,386.04,386.62,touched,2,2,2024-04-05T13:45:00Z,386.86,387.35,386.56,387.13,1.3893441922692944,2024-04-04T20:00:00Z,0.06946720961346473,0.10344827586207572,1.0,1.9990813958853433,387.61,386.05
2024-04-09T15:15:00Z,2024-04-09T15:15:00Z,long,386.41,385.42869771898137,385.42869771898137,1158,demand,385.5,386.21233326072775,touched,2,2,2024-04-09T15:00:00Z,386.35,386.69,386.07,386.4,1.4260456203730685,2024-04-09T15:00:00Z,0.07130228101865342,0.19981274015246744,1.0,1.363550369705172,388.42,386.4
2024-05-29T16:45:00Z,2024-05-29T16:45:00Z,short,385.02,385.6486436817441,385.6486436817441,1197,supply,385.26,385.59,verified,2,3,2024-05-29T16:30:00Z,385.26,385.3,384.97,385.01,1.1728736348825894,2024-05-29T16:00:00Z,0.058643681744129476,,1.0,1.9352838840731221,385.02,384.95
2024-06-06T16:45:00Z,2024-06-06T16:45:00Z,long,388.89,388.2522356298069,388.2522356298069,1208,demand,388.32,388.74,verified,3,3,2024-06-06T16:30:00Z,388.7,388.94,388.69,388.81,1.3552874038619325,2024-06-06T16:00:00Z,0.06776437019309663,0.1190476190476416,1.0,1.3280104052216795,388.78,389.01
2024-07-30T18:45:00Z,2024-07-30T18:45:00Z,short,406.96,407.911754325616,407.911754325616,1267,supply,407.08,407.8300322954354,active,4,4,2024-07-30T18:30:00Z,407.04,407.12,406.81,406.91,1.6344406036127448,2024-07-30T18:00:00Z,0.08172203018063724,,1.0,1.3356149218007471,405.76,406.64
2024-08-08T18:45:00Z,2024-08-08T18:45:00Z,short,394.03,395.16061591815185,395.16061591815185,1262,supply,394.4755122665457,395.04,active,3,3,2024-08-08T18:30:00Z,394.44,394.7,393.81,394.07,2.412318363036693,2024-08-08T18:00:00Z,0.12061591815183466,,1.0,1.9320453811776626,392.81,394.29
2024-09-17T17:30:00Z,2024-09-17T17:30:00Z,long,416.99,415.9059656442841,415.9059656442841,1306,demand,415.99,416.55,verified,2,3,2024-09-17T17:15:00Z,416.68,417.33,416.54,417.2,1.6806871143179811,2024-09-17T17:00:00Z,0.08403435571589907,0.017857142857126543,1.0,2.310775635206944,418.22,416.52
2024-09-25T13:45:00Z,2024-09-25T13:45:00Z,short,421.74,422.843825116902,422.843825116902,1328,supply,422.18,422.78,touched,2,2,2024-09-25T13:30:00Z,422.44,422.94,421.32,421.63,1.2765023380400706,2024-09-24T20:00:00Z,0.06382511690200353,,1.0,2.02304186150345,421.04,422.13
2024-10-03T14:15:00Z,2024-10-03T14:15:00Z,long,420.23,418.24342613959044,418.24342613959044,1323,demand,418.32,419.14,rejected,4,4,2024-10-03T14:00:00Z,419.21,421.13,419.07,420.18,1.531477208191048,2024-10-02T20:00:00Z,0.0765738604095524,0.08536585365852897,1.0,2.3616754395238817,421.98,421.87
2024-10-07T14:30:00Z,2024-10-07T14:30:00Z,short,422.19,423.38746633212435,423.38746633212435,1338,supply,422.74,423.3,rejected,2,2,2024-10-07T14:15:00Z,422.71,422.93,422.16,422.25,1.7493266424871639,2024-10-07T14:30:00Z,0.0874663321243582,,1.0,2.0311898787934695,422.12,422.27
2024-12-09T14:45:00Z,2024-12-09T14:45:00Z,short,447.4,448.46356998836467,448.46356998836467,1385,supply,447.91,448.41,verified,4,4,2024-12-09T14:30:00Z,447.65,448.28,447.2,447.4,1.0713997672929039,2024-12-06T21:00:00Z,0.053569988364645195,,1.0,2.1271399767293815,447.07,447.13
2024-12-11T14:45:00Z,2024-12-11T14:45:00Z,short,443.97,445.4593052713714,445.4593052713714,1376,supply,444.66,445.4,verified,3,4,2024-12-11T14:30:00Z,444.11,444.74,443.82,443.98,1.1861054274283513,2024-12-10T21:00:00Z,0.05930527137141757,,1.0,1.9990611775290505,445.14,443.63
2025-01-02T14:45:00Z,2025-01-02T14:45:00Z,short,427.23,428.20728391029934,428.20728391029934,1409,supply,427.25,428.12,active,3,3,2025-01-02T14:30:00Z,428.34,428.7,426.53,427.23,1.7456782059867229,2024-12-31T21:00:00Z,0.08728391029933615,,1.0,1.1233148394245003,425.12,425.5
2025-02-11T19:00:00Z,2025-02-11T19:00:00Z,short,445.02,446.6315798424349,446.6315798424349,1434,supply,445.64,446.56620525585066,verified,3,3,2025-02-11T18:45:00Z,445.59,445.68,444.99,445.02,1.307491731685073,2025-02-11T19:00:00Z,0.06537458658425364,,1.0,1.7399813186708555,444.88,445.02
2025-03-06T20:30:00Z,2025-03-06T20:30:00Z,long,426.06,423.69954057083896,423.69954057083896,1464,demand,423.85,424.99,active,2,2,2025-03-06T20:15:00Z,425.88,426.27,424.91,425.91,3.0091885832209764,2025-03-06T20:00:00Z,0.15045942916104882,0.07017543859647811,1.0,1.938999499264113,425.24,424.67
2025-04-14T13:45:00Z,2025-04-14T13:45:00Z,short,406.01,408.10018260387733,408.10018260387733,1492,supply,405.84,407.79,active,3,3,2025-04-14T13:30:00Z,407.48,407.76,404.95,405.83,6.203652077546662,2025-04-11T20:00:00Z,0.31018260387733315,,1.0,1.16419620711656,400.85,401.94
2025-06-20T14:45:00Z,2025-06-20T14:45:00Z,short,422.6,423.68864132612646,423.68864132612646,1526,supply,422.95,423.61,verified,3,3,2025-06-20T14:30:00Z,422.7,423.05,421.97,422.64,1.572826522528567,2025-06-20T14:30:00Z,0.07864132612642835,,1.0,1.5888504941309574,423.37,422.93
2025-08-19T16:15:00Z,2025-08-19T16:15:00Z,long,449.1,448.5189016245361,448.5189016245361,1611,demand,448.58,449.04,touched,3,3,2025-08-19T16:00:00Z,449.09,449.36,449.0,449.11,1.2219675092775764,2025-08-19T16:00:00Z,0.06109837546387882,0.08695652173916804,1.0,1.2849964683996822,450.53,449.1
2025-09-30T19:45:00Z,2025-09-30T19:45:00Z,short,463.01,463.9586688080444,463.9586688080444,1651,supply,463.48525600382357,463.89,active,5,5,2025-09-30T19:30:00Z,463.37,463.5,462.98,463.01,1.3733761608888095,2025-09-30T19:00:00Z,0.06866880804444048,,1.0,2.3438737004289547,461.65,462.8
2025-11-14T20:15:00Z,2025-11-14T20:15:00Z,short,472.72,474.2388409347752,474.2388409347752,1688,supply,473.42,474.14,verified,2,4,2025-11-14T20:00:00Z,473.29,473.58,472.67,472.71,1.9768186955045906,2025-11-14T20:00:00Z,0.09884093477522954,,1.0,2.1233901871879293,472.86,473.31
2025-11-17T20:45:00Z,2025-11-17T20:45:00Z,long,465.71,464.37381971608175,464.37381971608175,1663,demand,464.48,465.18,touched,4,4,2025-11-17T20:30:00Z,465.7,465.94,465.05,465.72,2.1236056783653368,2025-11-17T20:00:00Z,0.10618028391826684,0.18571428571428222,1.0,1.9231146913118489,467.95,465.0
2025-11-25T16:00:00Z,2025-11-25T16:00:00Z,short,467.64,469.85987492578045,469.85987492578045,1693,supply,468.42,469.7300316070582,active,4,4,2025-11-25T15:45:00Z,468.1,468.67,466.81,467.64,2.5968663744450033,2025-11-25T16:00:00Z,0.12984331872225016,,1.0,1.6945201274688413,465.91,467.64
2025-12-18T16:30:00Z,2025-12-18T16:30:00Z,short,483.86,485.1887627860175,485.1887627860175,1722,supply,484.17,485.0879414972477,touched,4,4,2025-12-18T16:15:00Z,484.02,484.3,483.59,483.88,2.016425775395667,2025-12-18T16:00:00Z,0.10082128876978336,,1.0,1.4257583843214807,482.88,483.99
2025-12-18T18:15:00Z,2025-12-18T18:15:00Z,long,481.72,480.22437603162194,480.22437603162194,1713,demand,480.33,481.23,verified,4,4,2025-12-18T18:00:00Z,481.61,482.05,481.11,481.71,2.1124793675605464,2025-12-18T18:00:00Z,0.10562396837802733,0.13333333333333333,1.0,1.6506932981977551,482.8,481.57
2025-12-22T16:45:00Z,2025-12-22T16:45:00Z,short,483.41,484.4834303719443,484.4834303719443,1698,supply,483.71,484.4,touched,3,3,2025-12-22T16:30:00Z,483.63,483.89,483.43,483.43,1.6686074388860472,2025-12-22T16:00:00Z,0.08343037194430236,,1.0,1.5267106839772127,482.32,483.05
2026-01-15T18:00:00Z,2026-01-15T18:00:00Z,short,494.81,496.4167645423557,496.4167645423557,1741,supply,495.65,496.34,touched,2,2,2026-01-15T17:45:00Z,495.38,495.66,494.83,494.84,1.5352908471135343,2026-01-15T18:00:00Z,0.07676454235567672,,1.0,2.2851660034140715,495.24,494.84
2026-01-20T17:15:00Z,2026-01-20T17:15:00Z,short,488.22,489.4256315656127,489.4256315656127,1740,supply,488.55,489.33,verified,2,3,2026-01-20T17:00:00Z,488.23,488.69,487.79,488.18,1.9126313122549572,2026-01-20T17:00:00Z,0.09563156561274787,,1.0,1.5969635456573785,488.62,488.32
2026-01-27T16:15:00Z,2026-01-27T16:15:00Z,long,490.4,489.4706076184926,489.4706076184926,1752,demand,489.56,490.15,touched,3,3,2026-01-27T16:00:00Z,490.22,490.51,490.02,490.42,1.7878476301479564,2026-01-27T16:00:00Z,0.08939238150739783,0.2203389830508491,1.0,1.60913962967369,490.05,490.21
2026-03-25T13:45:00Z,2026-03-25T13:45:00Z,short,465.19,467.176809665888,467.176809665888,1800,supply,465.71,467.04,active,3,3,2026-03-25T13:30:00Z,465.73,467.24,465.09,465.19,2.7361933177596276,2026-03-24T20:00:00Z,0.13680966588798138,,1.0,1.4938418540510952,462.42,461.12
2026-07-15T14:45:00Z,2026-07-15T14:45:00Z,short,526.59,527.9406963309722,527.9406963309722,1903,supply,527.13,527.86,touched,3,3,2026-07-15T14:30:00Z,526.99,527.4,526.41,526.62,1.6139266194426065,2026-07-15T14:30:00Z,0.08069633097213033,,1.0,1.8091730561262134,525.89,526.29
2026-07-23T16:15:00Z,2026-07-23T16:15:00Z,long,517.01,515.2087536239605,515.2087536239605,1886,demand,515.3,516.3,rejected,2,2,2026-07-23T16:00:00Z,516.44,517.03,516.07,517.01,1.8249275207877458,2026-07-23T16:00:00Z,0.09124637603938729,0.2299999999999045,1.0,1.801246376039444,516.73,516.36
